Timestamp;Natural gas;Steam to carbon;Steam flow to primary reformer;Steam flow to secondary reformer;HTS inlet temperature;HTS outlet temperature;HTS temperature 1;HTS temperature 2;HTS temperature 3;HTS temperature 4;CO concentration at HTS outlet;LTS inlet temperature;LTS outlet temperature;LTS temperature 1;;LTS temperature 3;LTS temperature 4;LTS temperature 5;CO concentration at LTS outlet
06.10.2022 12:40;61728,150;3,025;151420,500;5751,053;625,838;682,499;635,616;652,199;666,058;677,081;;485,276;504,885;485,363;495,275;502,036;503,534;504,023;
06.10.2022 12:50;61283,750;3,034;150796,800;5745,102;625,734;682,038;635,749;652,268;665,790;676,650;;486,456;504,825;486,692;496,610;503,023;504,064;504,201;
06.10.2022 13:00;61369,440;3,022;150419,500;5773,130;625,753;682,072;636,097;652,700;666,200;677,298;;485,776;505,977;486,813;497,386;504,043;505,207;505,412;
06.10.2022 13:10;61617,930;3,014;150587,800;5721,958;625,781;682,034;636,607;652,875;666,390;677,407;;485,914;506,177;486,498;496,802;503,516;504,816;505,267;
06.10.2022 13:20;61537,190;3,017;150535,000;5732,364;625,801;682,417;636,896;652,934;667,042;678,186;;485,781;506,084;486,385;496,793;503,560;504,908;505,267;
06.10.2022 13:30;61463,160;3,022;150605,400;5714,500;625,844;682,458;637,559;653,558;668,085;679,266;;484,756;505,813;485,883;496,353;503,200;504,609;505,035;
06.10.2022 13:40;61798,550;3,013;150979,400;5747,896;625,854;682,611;637,887;653,528;668,567;679,770;;484,654;505,479;485,215;495,462;502,373;503,955;504,519;
06.10.2022 13:50;61504,520;3,026;150914,500;5697,087;625,815;682,461;638,039;653,606;668,711;679,794;;485,790;504,782;485,865;495,732;502,408;503,667;504,007;
06.10.2022 14:00;61589,110;3,017;150686,800;5734,883;625,820;681,956;638,073;653,886;668,421;679,354;;485,759;505,308;486,445;496,772;503,371;504,484;504,707;
06.10.2022 14:10;61702,740;3,008;150500,900;5709,000;625,767;682,178;638,229;654,214;668,816;679,771;;484,536;505,919;485,895;496,429;503,312;504,730;505,201;
06.10.2022 14:20;61902,060;3,000;150588,900;5708,857;625,876;682,598;638,105;654,113;668,815;679,896;;484,776;505,440;485,221;495,319;502,218;503,818;504,424;
06.10.2022 14:30;61422,790;3,038;151307,200;5708,505;625,872;682,617;637,683;653,515;668,524;679,627;;484,561;504,692;485,459;495,520;502,311;503,612;503,967;
06.10.2022 14:40;61297,390;3,047;151478,800;5715,083;625,849;682,254;637,052;652,472;667,220;678,138;;484,661;504,866;485,114;495,176;501,946;503,430;503,941;
06.10.2022 14:50;61694,380;3,016;150873,800;5700,332;625,821;681,649;636,645;652,095;666,909;677,708;;486,215;504,317;486,385;496,213;502,524;503,573;503,742;
06.10.2022 15:00;61893,260;2,996;150382,100;5680,774;625,837;681,677;636,337;651,942;666,943;677,704;;485,388;505,504;486,456;497,001;503,677;504,803;504,993;
06.10.2022 15:10;61545,550;3,018;150625,200;5696,900;625,819;682,254;636,313;652,363;667,597;678,526;;483,481;505,710;484,748;495,444;502,722;504,405;504,881;
06.10.2022 15:20;61254,710;3,042;151105,900;5703,148;625,839;682,549;636,121;651,850;666,567;677,452;;484,556;504,583;484,762;494,497;501,303;502,896;503,478;
06.10.2022 15:30;61766,540;3,019;151234,600;5729,031;625,855;681,910;635,921;651,599;665,588;676,222;;486,176;504,147;486,257;496,076;502,406;503,400;503,536;
06.10.2022 15:40;61495,390;3,027;150953,000;5695,701;625,864;681,900;635,610;651,920;665,674;676,386;;485,242;505,503;486,341;496,826;503,669;504,812;504,968;
06.10.2022 15:50;61565,020;3,025;151038,800;5701,773;625,889;682,402;635,248;651,675;665,114;675,995;;483,682;505,782;484,924;495,468;502,567;504,320;504,932;
06.10.2022 16:00;61809,000;3,006;150658,200;5710,111;625,931;682,260;635,046;651,437;664,965;675,497;;485,285;504,410;485,354;495,118;501,756;503,091;503,571;
06.10.2022 16:10;61769,510;3,006;150569,100;5696,812;625,891;682,301;634,731;651,155;664,971;675,182;;485,704;504,673;486,066;496,057;502,663;503,821;504,038;
06.10.2022 16:20;61379,560;3,025;150570,200;5703,060;625,872;682,607;634,187;650,650;665,088;675,201;;484,564;505,520;485,639;496,157;503,086;504,437;504,807;
06.10.2022 16:30;61490,880;3,013;150245,700;5710,386;625,828;682,298;633,585;649,893;664,300;674,161;;484,937;505,151;485,398;495,432;502,257;503,746;504,296;
06.10.2022 16:40;61769,840;2,997;150119,200;5701,685;625,869;682,191;633,282;649,751;664,330;674,289;;486,130;504,926;486,405;496,286;502,848;504,032;504,234;
06.10.2022 16:50;61646,310;3,006;150285,300;5690,872;625,869;682,674;633,275;649,843;664,891;674,958;;484,136;505,722;485,723;496,413;503,483;504,791;505,136;
06.10.2022 17:00;61265,050;3,020;150026,800;5682,534;625,853;682,784;633,229;649,532;664,742;674,726;;484,165;505,276;484,599;494,673;501,697;503,426;504,199;
06.10.2022 17:10;61371,750;3,025;150540,500;5696,724;625,837;682,469;633,333;649,448;664,828;675,024;;485,993;504,042;486,034;495,551;502,012;503,201;503,471;
06.10.2022 17:20;61457,660;3,024;150716,500;5717,481;625,880;682,303;633,234;649,600;665,122;675,094;;485,519;505,062;486,487;496,756;503,371;504,538;504,635;
06.10.2022 17:30;61740,250;3,012;150794,600;5695,503;625,905;682,456;632,973;649,393;665,078;674,845;;484,462;505,929;485,089;495,546;502,624;504,249;504,924;
06.10.2022 17:40;62364,720;2,969;150170,900;5715,182;625,892;682,184;633,303;650,185;666,194;675,528;;486,036;504,653;485,926;495,597;502,232;503,462;503,794;
06.10.2022 17:50;62134,930;2,977;150004,800;5694,117;625,930;682,821;633,920;651,358;668,137;677,383;;484,701;505,606;486,018;496,553;503,613;504,879;505,123;
06.10.2022 18:00;62094,560;2,991;150609,800;5709,924;625,991;683,116;634,226;651,539;668,265;677,811;;483,668;505,961;484,725;495,154;502,479;504,284;504,970;
06.10.2022 18:10;62328,970;2,988;151042,100;5694,161;626,025;683,113;634,253;651,450;667,775;677,850;;484,924;504,572;485,122;494,848;501,768;503,253;503,711;
06.10.2022 18:20;62317,200;2,980;150612,000;5684,492;625,981;683,070;634,079;650,945;666,436;676,998;;485,076;504,806;485,727;495,893;502,753;503,949;504,194;
06.10.2022 18:30;62340,300;2,999;151591,000;5689,464;626,117;683,051;633,558;649,898;665,871;676,649;;484,835;505,368;485,551;495,680;502,691;504,099;504,592;
06.10.2022 18:40;62307,190;2,962;149647,300;5662,261;626,087;683,667;631,945;647,983;665,977;676,846;;483,312;505,228;484,634;495,022;502,374;504,044;504,577;
06.10.2022 18:50;62057,490;2,995;150715,400;5682,842;626,103;684,282;630,218;645,904;665,220;675,755;;483,255;504,632;483,877;493,660;500,970;502,843;503,604;
06.10.2022 19:00;62140,100;2,994;150885,900;5687,968;626,101;683,989;629,215;644,480;664,276;674,558;;484,686;503,698;484,774;494,272;501,170;502,576;502,958;
06.10.2022 19:10;62438,970;3,037;153754,700;5703,082;626,197;683,614;629,019;644,413;664,503;674,584;;485,458;504,448;485,867;495,755;502,694;503,870;504,014;
06.10.2022 19:20;63314,680;2,967;152358,800;5680,257;626,250;683,650;629,411;644,888;664,974;674,883;;483,445;505,709;485,172;495,861;503,316;504,809;505,148;
06.10.2022 19:30;63836,080;2,938;152069,500;5695,492;626,402;683,948;630,036;645,766;665,876;675,887;;483,245;505,453;483,889;493,892;501,605;503,649;504,458;
06.10.2022 19:40;64501,470;2,955;154554,400;5641,834;626,482;684,827;630,766;646,685;666,946;677,191;;484,769;504,763;484,687;494,215;501,618;503,467;504,030;
06.10.2022 19:50;63679,000;3,031;156504,700;5641,163;626,548;684,739;631,647;647,189;666,929;676,966;;484,657;505,657;485,702;495,809;503,151;504,646;505,019;
06.10.2022 20:00;62302,240;3,112;157220,800;5661,436;626,662;684,488;632,624;648,501;668,694;678,888;;482,998;506,548;484,161;494,558;502,508;504,783;505,659;
06.10.2022 20:10;61395,950;3,152;156946,900;5647,059;626,679;684,495;633,534;649,327;669,522;679,537;;482,923;504,709;484,246;494,237;501,408;503,147;503,733;
06.10.2022 20:20;60436,750;3,174;155540,000;5666,903;626,493;683,811;634,054;649,645;669,792;679,524;;483,881;504,099;484,397;494,272;501,234;502,803;503,276;
06.10.2022 20:30;59657,840;3,170;153384,000;5642,593;626,288;683,641;634,666;650,470;670,890;680,668;;485,881;504,120;485,922;495,576;502,331;503,493;503,682;
06.10.2022 20:40;59305,290;3,148;151412,800;5655,958;626,285;683,765;635,116;651,080;671,568;681,300;;485,076;505,541;486,038;496,492;503,387;504,693;504,996;
06.10.2022 20:50;59476,450;3,141;151499,700;5669,730;626,327;684,532;635,453;651,993;673,069;682,940;;484,374;505,829;485,236;495,599;502,889;504,494;505,090;
06.10.2022 21:00;59471,500;3,108;149868,400;5649,468;626,136;685,159;635,561;652,155;673,537;683,369;;483,888;505,153;484,597;494,737;502,045;503,784;504,354;
06.10.2022 21:10;59555,210;3,108;150110,400;5670,599;626,079;684,686;635,939;652,074;673,187;682,920;;486,550;504,448;486,127;495,392;501,997;503,272;503,660;
06.10.2022 21:20;59148,210;3,135;150348,000;5683,172;625,886;684,240;637,078;653,146;673,175;683,454;;485,470;505,732;486,757;497,326;504,264;505,302;505,441;
06.10.2022 21:30;59427,940;3,115;150134,600;5664,747;626,067;684,263;637,846;654,370;672,491;683,353;;484,473;506,758;485,597;496,314;503,647;505,196;505,821;
06.10.2022 21:40;59277,680;3,142;151031,100;5694,403;626,058;684,703;638,028;655,209;671,578;683,070;;483,956;505,676;484,689;494,906;502,300;504,101;504,762;
06.10.2022 21:50;59697,550;3,093;149758,400;5650,997;626,062;684,890;637,434;655,017;670,176;682,032;;484,800;504,810;485,107;494,924;502,019;503,586;504,054;
06.10.2022 22:00;59420,680;3,185;153469,800;5663,394;626,108;684,510;636,657;654,541;668,018;679,794;;485,027;505,035;485,341;495,448;502,509;503,974;504,357;
06.10.2022 22:10;59518,690;3,132;151166,400;5672,348;626,071;683,620;635,923;653,858;666,112;677,790;;485,317;505,060;485,986;496,277;503,150;504,320;504,517;
06.10.2022 22:20;59444,110;3,127;150756,100;5669,587;626,060;683,541;635,104;653,345;665,035;676,946;;485,660;505,755;485,913;496,027;503,019;504,470;505,008;
06.10.2022 22:30;59584,690;3,108;150200,600;5670,060;626,053;684,004;634,423;653,203;664,701;676,738;;485,541;505,801;486,103;496,357;503,463;504,853;505,252;
06.10.2022 22:40;59540,690;3,097;149530,700;5682,314;626,028;684,547;633,841;653,033;663,948;676,078;;484,213;506,115;485,345;495,893;503,256;504,884;505,403;
06.10.2022 22:50;59322,120;3,123;150246,800;5664,098;625,983;684,585;633,389;652,356;662,515;674,697;;484,816;505,538;484,843;494,716;501,941;503,712;504,452;
06.10.2022 23:00;59379,210;3,121;150305,100;5646,003;625,953;684,104;632,802;651,964;661,723;673,763;;486,328;504,813;486,478;496,278;503,008;504,147;504,321;
06.10.2022 23:10;59583,480;3,116;150544,900;5665,561;625,932;683,907;632,506;651,728;661,179;673,255;;485,180;506,377;486,232;496,896;504,042;505,449;505,771;
06.10.2022 23:20;59466,440;3,115;150232,500;5645,409;625,989;683,832;632,305;651,616;661,087;673,219;;485,146;506,303;485,467;495,805;503,052;504,710;505,376;
06.10.2022 23:30;59280,540;3,127;150339,200;5651,998;625,982;684,016;631,917;651,302;661,089;673,218;;485,427;505,511;485,841;496,020;502,978;504,439;504,849;
06.10.2022 23:40;59278,560;3,128;150387,600;5629,448;626,008;684,058;631,475;650,809;660,741;672,818;;484,488;505,832;485,352;495,820;502,999;504,564;505,102;
06.10.2022 23:50;59693,810;3,105;150315,000;5657,157;625,950;683,765;631,204;650,426;660,238;672,146;;485,075;505,333;485,316;495,292;502,324;503,828;504,402;
07.10.2022 00:00;59460,940;3,126;150744,000;5675,989;625,954;683,786;631,059;650,217;660,441;672,307;;485,558;505,199;486,053;496,182;503,028;504,286;504,580;
07.10.2022 00:10;59681,820;3,114;150704,400;5653,142;625,999;684,008;630,946;650,180;660,574;672,536;;484,323;506,021;485,390;495,935;503,142;504,716;505,227;
07.10.2022 00:20;59435,090;3,124;150585,600;5639,832;625,992;684,072;631,008;650,311;660,771;672,631;;484,465;505,466;484,798;494,959;502,167;503,871;504,493;
07.10.2022 00:30;59327,510;3,144;151245,600;5627,721;626,013;684,194;631,011;650,118;660,358;672,459;;485,727;504,799;485,723;495,481;502,342;503,722;504,141;
07.10.2022 00:40;59519,570;3,118;150513,000;5621,605;625,993;683,840;631,102;650,185;660,214;672,203;;485,225;505,521;485,895;496,232;503,203;504,540;504,929;
07.10.2022 00:50;59137,760;3,146;150895,800;5585,877;626,038;684,057;631,184;650,491;660,656;672,789;;484,406;505,874;485,127;495,499;502,775;504,413;505,014;
07.10.2022 01:00;59351,930;3,112;149778,200;5590,970;625,960;684,095;631,184;650,380;660,321;672,526;;485,105;505,126;485,357;495,256;502,196;503,723;504,210;
07.10.2022 01:10;59317,610;3,113;149757,300;5603,906;625,949;684,220;631,298;650,746;660,771;673,064;;484,743;505,332;485,712;495,989;503,000;504,328;504,647;
07.10.2022 01:20;59172,960;3,118;149635,200;5589,573;625,995;684,612;631,855;651,091;661,480;673,936;;483,308;505,774;484,342;494,734;502,200;504,064;504,771;
07.10.2022 01:30;59241,820;3,116;149690,200;5548,290;626,009;684,913;632,154;650,563;662,803;675,119;;484,170;504,536;484,490;494,251;501,315;502,929;503,519;
07.10.2022 01:40;59498,010;3,092;149163,300;5556,177;626,013;684,694;632,363;650,133;665,241;676,941;;484,550;504,489;485,077;495,009;502,033;503,412;503,737;
07.10.2022 01:50;59358,200;3,102;149306,300;5593,247;626,003;684,874;632,847;650,538;666,376;678,201;;482,781;505,198;484,105;494,504;501,899;503,669;504,302;
07.10.2022 02:00;59333,890;3,117;149955,300;5606,436;626,023;684,840;632,974;651,042;666,068;677,860;;483,835;504,320;483,987;493,574;500,822;502,603;503,280;
07.10.2022 02:10;59380,860;3,101;149330,500;5585,976;626,032;684,846;632,642;650,968;665,358;677,074;;483,161;504,065;484,231;494,297;501,473;502,979;503,380;
07.10.2022 02:20;61810,760;2,951;147907,100;5581,719;625,940;685,076;632,168;650,716;665,108;676,856;;483,078;504,403;483,412;493,327;500,992;502,945;503,556;
07.10.2022 02:30;62408,500;2,969;150268,800;5568,728;626,091;685,585;631,839;650,014;664,408;676,355;;485,319;504,409;485,195;494,395;501,770;503,389;503,762;
07.10.2022 02:40;62272,100;2,998;151404,000;5572,347;626,146;685,462;631,613;649,655;663,905;675,636;;483,599;506,235;484,761;495,161;503,087;505,049;505,644;
07.10.2022 02:50;62783,600;2,987;152075,000;5555,583;626,329;685,497;631,851;650,380;664,610;676,359;;484,684;505,996;484,947;494,477;502,254;504,304;505,094;
07.10.2022 03:00;62358,340;3,030;153198,100;5533,143;626,263;686,029;631,884;650,131;663,885;675,806;;483,420;506,223;484,531;494,804;502,772;504,789;505,437;
07.10.2022 03:10;62714,300;3,017;153452,200;5522,110;626,339;685,129;632,404;650,546;663,512;675,136;;485,475;505,626;485,171;494,498;502,000;503,898;504,571;
07.10.2022 03:20;63614,650;2,958;152605,200;5529,634;626,368;685,046;632,672;651,208;663,899;675,569;;485,887;506,239;486,525;496,585;504,240;505,662;505,856;
07.10.2022 03:30;63977,540;2,966;153880,100;5475,437;626,570;685,797;633,211;652,117;664,496;676,592;;484,220;508,048;485,370;495,770;504,064;506,398;507,215;
07.10.2022 03:40;64501,910;2,979;155848,000;5501,496;626,709;686,230;633,850;653,058;665,032;677,217;;484,303;507,040;484,300;494,003;502,365;505,026;506,058;
07.10.2022 03:50;64767,010;2,936;154195,800;5445,594;626,833;686,184;634,672;653,901;665,504;677,686;;485,168;506,038;485,656;495,331;503,377;505,247;505,621;
07.10.2022 04:00;64737,420;2,957;155229,800;5303,078;626,990;686,736;634,794;654,373;665,737;678,107;;483,329;507,627;484,588;494,872;503,394;505,892;506,768;
07.10.2022 04:10;64928,160;2,955;155604,900;5213,021;626,974;686,886;635,040;654,605;665,982;678,512;;483,496;506,544;483,882;493,468;501,765;504,348;505,385;
07.10.2022 04:20;64890,320;2,956;155574,100;5213,461;626,955;686,922;635,675;655,035;666,876;679,598;;484,625;505,791;484,845;494,156;502,165;504,332;505,001;
07.10.2022 04:30;64671,420;2,970;155755,600;5194,343;626,957;686,765;636,381;654,817;666,705;679,535;;483,685;506,540;484,870;494,865;502,963;505,074;505,724;
07.10.2022 04:40;64906,490;2,960;155806,200;5235,813;626,962;686,202;637,023;654,966;667,591;680,385;;484,495;506,488;484,576;494,143;502,307;504,622;505,450;
07.10.2022 04:50;64836,750;2,961;155677,500;5390,506;626,910;686,236;637,292;654,837;668,027;681,005;;485,674;506,317;486,067;495,640;503,456;505,246;505,700;
07.10.2022 05:00;64823,110;2,961;155667,600;5394,202;626,986;686,400;637,351;654,745;668,661;681,648;;484,384;507,705;485,686;496,011;504,347;506,422;507,028;
07.10.2022 05:10;65065,550;2,967;156576,200;5411,494;626,964;686,620;637,124;653,929;668,141;681,227;;483,299;507,455;484,109;494,144;502,557;505,213;506,284;
07.10.2022 05:20;64614,550;2,966;155400,300;5373,500;626,934;686,221;637,012;653,612;668,254;681,093;;485,450;505,876;485,498;494,777;502,505;504,440;505,035;
07.10.2022 05:30;65357,160;2,943;156005,300;5395,280;627,003;686,311;637,053;653,574;668,396;681,288;;486,573;507,258;486,754;496,397;504,361;506,173;506,647;
07.10.2022 05:40;65743,260;2,923;155856,800;5388,240;627,042;686,690;637,463;654,268;669,450;682,442;;484,470;508,702;485,849;496,434;505,060;507,351;508,048;
07.10.2022 05:50;65468,920;2,930;155577,400;5370,970;627,065;687,282;637,791;654,524;670,155;683,246;;485,234;508,013;485,284;494,943;503,346;505,910;506,935;
07.10.2022 06:00;65857,660;2,918;155860,100;5397,810;627,074;687,302;637,730;654,116;669,815;682,816;;486,570;507,327;486,922;496,561;504,567;506,325;506,729;
07.10.2022 06:10;65892,420;2,930;156559,700;5392,233;627,101;687,024;637,506;653,734;669,400;682,348;;485,355;509,078;486,378;496,782;505,355;507,587;508,314;
07.10.2022 06:20;65924,870;2,962;158373,600;5379,572;627,244;686,633;637,271;653,298;668,974;681,725;;485,746;508,530;486,061;495,905;504,314;506,662;507,509;
07.10.2022 06:30;66366,080;2,921;157187,800;5371,234;627,220;686,917;637,129;653,470;669,394;682,188;;485,436;508,255;486,294;496,382;504,733;506,883;507,522;
07.10.2022 06:40;66154,330;2,935;157443,000;5375,777;627,212;687,071;637,210;653,564;669,489;682,210;;484,621;508,419;485,491;495,599;504,208;506,624;507,465;
07.10.2022 06:50;66219,780;2,941;157943,500;5365,228;627,268;687,012;637,442;653,662;669,546;682,269;;486,488;507,653;486,257;495,646;503,828;506,000;506,721;
07.10.2022 07:00;66132,550;2,947;158068,900;5384,258;627,231;686,530;638,140;654,154;669,984;682,577;;485,861;508,300;486,760;497,059;505,395;507,322;507,774;
07.10.2022 07:10;66029,040;2,937;157259,300;5359,035;627,235;686,706;638,571;654,874;670,909;683,586;;485,151;508,879;485,960;496,212;504,816;507,189;507,977;
07.10.2022 07:20;65982,180;2,937;157127,300;5346,913;627,214;687,064;638,840;655,159;671,102;683,794;;485,254;508,167;486,054;496,081;504,420;506,590;507,267;
07.10.2022 07:30;66276,980;2,929;157408,900;5370,717;627,238;687,116;639,044;655,379;671,243;683,960;;485,109;508,217;485,824;495,816;504,224;506,485;507,246;
07.10.2022 07:40;66085,910;2,935;157284,600;5362,929;627,176;686,974;639,060;655,391;671,146;683,808;;485,035;507,995;485,557;495,433;503,892;506,245;507,010;
07.10.2022 07:50;65978,990;2,941;157351,700;5360,223;627,266;686,934;639,129;655,457;671,110;683,808;;485,277;507,767;486,105;495,970;504,202;506,289;506,916;
07.10.2022 08:00;65837,420;2,960;158023,800;5368,363;627,310;686,890;638,942;655,340;671,076;683,716;;485,071;508,208;485,594;495,593;504,149;506,468;507,262;
07.10.2022 08:10;66073,700;2,949;158031,500;5366,713;627,266;687,163;638,682;655,017;670,885;683,618;;485,289;507,867;485,810;495,633;503,992;506,239;506,941;
07.10.2022 08:20;66221,980;2,929;157271,400;5374,655;627,214;686,818;638,736;655,073;670,715;683,322;;485,132;507,986;485,936;496,030;504,390;506,514;507,097;
07.10.2022 08:30;66035,310;2,959;158449,500;5404,223;627,242;686,834;639,123;655,481;671,036;683,802;;485,557;508,147;485,845;495,604;503,996;506,375;507,184;
07.10.2022 08:40;66012,760;2,948;157796,100;5386,150;627,188;686,698;639,610;656,085;671,489;684,169;;485,031;507,997;485,781;495,819;504,326;506,613;507,246;
07.10.2022 08:50;66119,570;2,933;157264,800;5397,711;627,204;686,950;640,051;656,647;672,154;684,955;;484,896;508,070;485,649;495,572;504,075;506,415;507,201;
07.10.2022 09:00;65842,150;2,949;157433,100;5389,604;627,203;687,263;640,397;657,138;672,682;685,714;;484,632;508,002;485,209;495,042;503,695;506,217;507,079;
07.10.2022 09:10;65723,460;2,950;157226,300;5386,326;627,183;687,343;640,683;657,231;672,677;685,592;;484,663;507,641;485,252;495,022;503,494;505,868;506,652;
07.10.2022 09:20;66282,590;2,951;158611,200;5397,249;627,469;686,960;640,887;657,204;672,589;685,193;;484,795;507,485;485,565;495,406;503,727;505,871;506,528;
07.10.2022 09:30;66108,790;2,930;157060,200;5389,472;627,440;687,328;640,915;657,558;673,378;686,111;;482,308;507,846;483,949;494,182;503,046;505,831;506,799;
07.10.2022 09:40;66263,670;2,923;157086,600;5260,365;627,389;687,712;640,671;657,222;673,116;685,846;;483,938;506,310;483,725;492,781;501,123;503,858;504,989;
07.10.2022 09:50;65877,900;2,956;157911,600;5261,410;627,362;687,485;640,615;657,185;673,091;685,742;;486,079;506,016;486,263;495,396;503,260;505,067;505,413;
07.10.2022 10:00;66148,060;2,945;157971,000;5265,348;627,429;687,351;640,737;657,329;673,220;685,788;;483,452;508,375;485,016;495,545;504,400;506,887;507,613;
07.10.2022 10:10;66662,420;2,900;156745,600;5300,273;627,396;687,554;640,982;657,696;673,842;686,490;;484,279;507,378;484,351;493,743;502,359;505,139;506,216;
07.10.2022 10:20;65891,650;2,935;156823,700;5287,293;627,361;687,785;641,103;657,670;673,884;686,463;;484,580;506,754;485,365;494,965;503,243;505,411;505,996;
07.10.2022 10:30;65716,310;2,964;157963,300;5273,499;627,371;687,576;641,001;657,451;673,637;686,224;;484,610;507,666;484,869;494,506;503,051;505,698;506,637;
07.10.2022 10:40;66108,020;2,941;157671,800;5250,201;627,455;687,456;641,046;657,651;673,888;686,491;;486,289;507,165;486,388;495,790;503,991;506,049;506,529;
07.10.2022 10:50;66253,990;2,945;158244,900;5243,524;627,509;687,724;641,068;657,664;674,007;686,570;;483,946;508,582;485,639;496,246;504,898;507,253;507,897;
07.10.2022 11:00;65800,130;2,801;158562,800;5238,849;627,496;687,746;641,051;657,551;673,970;686,491;3,190;483,903;507,868;484,124;493,773;502,448;505,336;506,567;0,690
07.10.2022 11:10;66101,530;2,800;159185,400;5244,833;627,501;686,941;641,079;657,009;673,090;685,326;;487,946;506,161;487,355;496,273;503,733;505,268;505,530;
07.10.2022 11:20;65831,040;2,799;158504,500;5256,867;627,541;686,571;641,629;657,863;674,129;686,314;;485,705;509,229;487,540;498,485;506,944;508,677;508,926;
07.10.2022 11:30;66136,840;2,771;157634,400;5364,667;627,535;687,368;642,364;658,988;675,663;688,066;;483,195;509,643;484,421;494,896;504,096;507,190;508,397;
07.10.2022 11:40;65821,030;2,792;158070,000;5415,762;627,530;687,882;642,761;659,123;675,717;688,211;;486,575;506,811;485,937;494,762;502,724;504,971;505,763;
07.10.2022 11:50;66413,270;2,738;156413,400;5405,323;627,437;687,379;642,858;658,987;675,369;687,618;;486,299;508,014;487,484;497,672;505,815;507,466;507,618;
07.10.2022 12:00;65823,340;2,782;157548,600;5403,134;627,496;687,401;642,267;658,702;674,868;687,207;;484,596;509,647;485,896;496,439;505,217;507,692;508,570;
07.10.2022 12:10;66054,670;2,775;157658,600;5421,614;627,523;687,468;641,677;658,389;674,368;686,700;;486,206;508,146;485,989;495,384;503,771;506,186;507,074;
07.10.2022 12:20;65612,030;2,815;158852,100;5425,464;627,499;687,376;640,835;657,733;673,261;685,455;;486,853;508,147;487,531;497,541;505,620;507,318;507,628;
07.10.2022 12:30;66086,570;2,744;155978,900;5411,109;627,403;687,141;640,237;657,478;672,441;684,511;;484,698;509,527;486,220;496,791;505,543;507,876;508,608;
07.10.2022 12:40;66428,230;2,760;157701,500;5435,650;627,494;687,336;640,009;657,170;671,953;684,210;;487,171;508,482;486,806;496,094;504,215;506,470;507,297;
07.10.2022 12:50;66115,280;2,767;157360,500;5416,730;627,488;687,275;639,714;657,124;672,028;684,245;;486,463;508,983;487,625;498,115;506,426;508,286;508,553;
07.10.2022 13:00;66035,090;2,738;155552,100;5402,320;627,418;687,676;639,136;656,662;671,589;683,710;;484,287;509,848;485,786;496,319;505,184;507,753;508,696;
07.10.2022 13:10;66141,020;2,778;158029,300;5403,156;627,522;687,755;637,870;655,624;669,964;681,979;;487,866;508,138;487,088;496,068;503,995;506,129;506,912;
07.10.2022 13:20;65690,240;2,812;158895,000;5439,104;627,558;687,263;637,397;655,445;669,089;680,928;;487,215;509,122;488,420;498,963;507,163;508,713;508,826;
07.10.2022 13:30;66491,150;2,737;156572,900;5439,170;627,511;687,615;637,519;655,893;669,134;681,205;;484,218;510,561;485,944;496,765;505,841;508,555;509,526;
07.10.2022 13:40;66006,160;2,783;158035,900;5428,599;627,618;688,012;637,422;655,555;668,813;680,867;;486,321;508,315;486,130;495,421;503,708;506,130;507,040;
07.10.2022 13:50;65792,870;2,791;157939,100;5429,600;627,568;687,806;636,851;655,099;668,073;679,995;;486,407;508,355;487,360;497,428;505,648;507,441;507,787;
07.10.2022 14:00;66226,820;2,775;158112,900;5422,868;627,473;687,575;636,461;654,735;667,862;679,781;;484,825;509,519;485,999;496,487;505,359;507,870;508,640;
07.10.2022 14:10;65656,360;2,824;159515,400;5417,654;627,592;687,280;635,639;653,500;666,631;678,188;;486,892;508,247;487,084;496,687;504,713;506,654;507,276;
07.10.2022 14:20;66057,310;2,784;158195,400;5414,420;627,550;686,880;634,483;652,617;666,061;677,515;;485,819;509,104;487,099;497,499;505,948;507,962;508,456;
07.10.2022 14:30;66022,330;2,789;158418,700;5416,895;627,606;687,077;634,452;652,702;666,384;678,045;;486,167;509,153;486,397;496,258;504,754;507,226;508,131;
07.10.2022 14:40;65996,150;2,803;159134,800;5432,592;627,574;687,139;634,411;652,632;666,221;677,742;;486,490;508,513;487,177;497,282;505,499;507,386;507,817;
07.10.2022 14:50;65724,340;2,778;157063,500;5397,194;627,428;687,100;634,503;652,887;666,328;677,825;;485,088;509,299;486,179;496,548;505,217;507,608;508,381;
07.10.2022 15:00;66004,070;2,786;158188,800;5424,573;627,546;687,200;635,319;653,331;666,927;678,565;;486,784;508,329;486,972;496,483;504,602;506,713;507,373;
07.10.2022 15:10;65758,550;2,806;158734,400;5417,115;627,517;687,029;636,219;653,962;667,667;679,522;;485,756;508,936;486,871;497,246;505,733;507,779;508,283;
07.10.2022 15:20;65737,650;2,791;157810,400;5391,353;627,488;687,038;636,785;654,125;667,869;680,038;;485,408;508,769;486,104;496,145;504,631;506,993;507,810;
07.10.2022 15:30;66264,220;2,793;159216,200;5416,213;627,607;687,030;636,644;653,580;667,336;679,813;;486,870;508,167;487,245;496,841;504,776;506,714;507,282;
07.10.2022 15:40;65724,780;2,805;158568,300;5411,340;627,606;686,838;635,809;652,590;666,951;679,334;;485,530;509,053;486,740;497,226;505,682;507,786;508,347;
07.10.2022 15:50;67087,240;2,726;157322,000;5360,993;627,694;686,755;634,946;651,319;667,026;679,091;;485,992;508,424;486,551;496,330;504,639;506,781;507,534;
